year,state,state_abb,division,region,total_pop,male_pop,female_pop,med_age,predominant_education,bachelor_degree,med_income,unemployed,below_poverty,food_stamps,gini_index,health_insurance,no_health_insurance,employer_health_insurance,medicare,medicaid,housing_units,med_home_value,med_gross_rent,med_year_built,household_size,occupied_housing,renter_occupied,owner_occupied,mortgaged_housing,predominant_heat,gas_heat,electric_heat,no_heat
2009,Pennsylvania,PA,Middle Atlantic,Northeast,12604767,6136100,6468667,39.9,high school graduate (includes equivalency),2271270,49520,NA,1516705,477892,0.46,1237082,11128744,751055,2079931,1934216,5518579,164700,738,1960,2.564,0.890966496991345,0.2948185115365083,0.7051814884634917,0.39963693552271334,utility gas,0.5151717485253319,0.19287152047369982,0.0023805799991824064
2009,Rhode Island,RI,New England,Northeast,1053209,510981,542228,39.4,bachelor's degree or higher,217976,54119,NA,116378,40499,0.457,92748,942618,58229,165597,162023,452180,267100,890,1958,2.592,0.8986310761201292,0.3658559394403251,0.634144060559675,0.41134503958600555,utility gas,0.5072438801702011,0.07638128379226417,8.441144550293717e-4
2009,South Carolina,SC,South Atlantic,South,4561242,2219149,2342093,37.5,high school graduate (includes equivalency),734662,42442,NA,753739,214770,0.462,448337,4006007,275346,732233,757803,2084361,137500,706,1984,2.636,0.8301018873410124,0.29860446460359075,0.7013955353964093,0.3691068869548029,electricity,0.24614618155253168,0.6651541527378987,0.002207218453941437
2009,South Dakota,SD,West North Central,North Central,812383,404042,408341,36.8,some college or associate's degree,131554,45043,NA,111305,30705,0.452,67756,725213,40123,122609,108859,364691,126200,562,1972,2.566,0.868236397388474,0.32088694344961755,0.6791130565503825,0.34575297991998705,utility gas,0.49657969037197053,0.25340609781517065,0.004393029263701767
2009,Tennessee,TN,East South Central,South,6296254,3073108,3223146,37.7,high school graduate (includes equivalency),969266,41725,NA,1052144,375597,0.467,558756,5629362,328099,1000263,1136286,2780788,137300,682,1980,2.573,0.8799901322934363,0.3084955616235933,0.6915044383764067,0.3902818193979548,electricity,0.3448345896677899,0.5763023964208567,0.0020906669456402073
2009,Texas,TX,West South Central,South,24782302,12366201,12416101,33.1,some college or associate's degree,3917304,48259,NA,4150242,979499,0.474,1737545,22554016,1051702,2792893,3799154,9724258,125800,788,1982,2.906,0.8769757034418462,0.3631872089126352,0.6368127910873649,0.3525487497349412,electricity,0.3871912530320929,0.5643049937745795,0.004258356474918087
2009,Utah,UT,Mountain,West,2784572,1403669,1380903,28.9,some college or associate's degree,448121,55117,NA,316217,62314,0.414,207213,2548071,127393,270053,282471,952860,224700,793,1982,3.226,0.9058224712969376,0.28503038967840005,0.7149696103216,0.47823499779610856,utility gas,0.8578346977599922,0.0969167742219524,0.0011029726967914154
2009,Vermont,VT,New England,Northeast,621760,306311,315449,41.5,bachelor's degree or higher,140634,51618,NA,68246,28433,0.428,50333,565043,30108,100453,133629,314259,216300,829,1971,2.47,0.8010462707511957,0.28716194743699747,0.7128380525630025,0.3867956048991437,"fuel oil, kerosene, etc.",0.14833396891982076,0.041642832173387996,0.003408332538850224
2009,Virginia,VA,South Atlantic,South,7882590,3871773,4010817,37,bachelor's degree or higher,1770257,59330,NA,802578,232617,0.456,714930,6928853,421616,1060056,789337,3330481,252600,989,1979,2.653,0.8922101642375381,0.31868198065010506,0.681318019349895,0.4430200922929751,electricity,0.33936420427603803,0.5058638951717472,0.0015948233360446565
2009,Washington,WA,Pacific,West,6664195,3328548,3335647,36.9,some college or associate's degree,1379728,56548,NA,804237,282907,0.439,558813,5987336,337764,888421,1027059,2814297,287200,911,1978,2.604,0.9093880283424244,0.3569844425480837,0.6430155574519163,0.4248083979764751,electricity,0.35709033137341323,0.5210980553966572,0.002236559543122931
2009,West Virginia,WV,South Atlantic,South,1819777,893302,926475,40.8,high school graduate (includes equivalency),218270,37435,NA,313419,106391,0.463,148652,1644453,74184,353339,335563,893766,94500,552,1970,2.431,0.8374865456954057,0.2637936078940091,0.7362063921059909,0.3071463895471522,utility gas,0.4307303641734256,0.4053000800249026,0.0018049022266695346
2009,Wisconsin,WI,East North Central,North Central,5654774,2810253,2844521,38.4,high school graduate (includes equivalency),965428,49993,NA,683408,192121,0.432,478307,5087748,273187,816162,882869,2584342,170800,708,1970,2.489,0.8792466322181817,0.31023459318726526,0.6897654068127347,0.4158087435796036,utility gas,0.6584923297102374,0.13091510970948045,0.003486375322694358
2009,Wyoming,WY,Mountain,West,544270,278987,265283,36.7,some college or associate's degree,84564,52664,NA,52144,11089,0.415,40371,493345,23478,73054,64011,249404,184000,700,1976,2.548,0.856325479944187,0.29082131937388506,0.709178680626115,0.3740798062581194,utility gas,0.6073483759499183,0.19931076784769466,0.0014421433621605929
2010,Alabama,AL,East South Central,South,4785298,2322243,2463055,37.8,high school graduate (includes equivalency),692695,40474,NA,888290,260140,0.472,514253,4188516,322861,797462,856202,2174428,123900,667,1981,2.636,0.8347721791661991,0.29876616393558225,0.7012338360644177,0.35614331677112326,electricity,0.30862759702768694,0.5956850996500569,0.0022780461360811656
2010,Alaska,AK,Pacific,West,713985,372436,341549,33.8,some college or associate's degree,125823,64576,NA,69279,26973,0.422,48565,640684,28373,60762,106094,307065,241400,981,1982,2.804,0.829172976405647,0.3606496209889635,0.6393503790110365,0.36688974647061695,utility gas,0.47908173284631395,0.10426141942578845,0.0032284670672793683
2010,Arizona,AZ,Mountain,West,6413737,3190700,3223037,35.9,some college or associate's degree,1074035,46789,NA,1094249,308610,0.455,751101,5559073,561392,972938,1285011,2846738,168800,844,1988,2.748,0.8199033420005635,0.34751269253015143,0.6524873074698485,0.3741134589835805,electricity,0.3535524089029798,0.5821349157044622,0.009186178530879802
2010,Arkansas,AR,West South Central,South,2921606,1430837,1490769,37.3,high school graduate (includes equivalency),374018,38307,NA,534898,153012,0.458,275027,2592584,175939,513016,588128,1317818,106300,638,1981,2.621,0.846021225996306,0.3258887328213601,0.6741112671786399,0.3287388698591156,electricity,0.4107975409497875,0.45296268192181915,0.0021230565556434556
2010,California,CA,Pacific,West,37349363,18570505,18778858,35.2,bachelor's degree or higher,7251271,57708,NA,5783043,918290,0.471,3233937,33581632,2246135,4621251,7051008,13682976,370900,1163,1973,3.01,0.9067088183155477,0.44358288716174415,0.5564171128382558,0.3788323534295463,utility gas,0.668168758652236,0.24522646440669085,0.029863438244948706
2010,Colorado,CO,Mountain,West,5049071,2531362,2517709,36,bachelor's degree or higher,1211230,54046,NA,659786,153681,0.457,452386,4504487,314663,603236,638472,2214262,236600,863,1981,2.575,0.8854349665938358,0.3406090529102283,0.6593909470897716,0.44022116623958685,utility gas,0.7385173302866236,0.17877419239665712,0.0027716217353493983
2010,Connecticut,CT,New England,Northeast,3577073,1738918,1838155,40,bachelor's degree or higher,865299,64032,NA,350145,138205,0.486,335202,3184711,203261,534321,531410,1488215,288800,992,1963,2.633,0.9130461660445567,0.3202745934123192,0.6797254065876809,0.4435226093004035,"fuel oil, kerosene, etc.",0.3148713321739847,0.1498135499544086,0.0018538293461406276
2010,Delaware,DE,South Atlantic,South,899769,436608,463161,38.8,high school graduate (includes equivalency),167068,55847,NA,103427,37096,0.44,86932,798300,47639,145685,164687,406489,243600,952,1981,2.737,0.808791873826844,0.2703481209982814,0.7296518790017186,0.42029919628821444,utility gas,0.4018006782960473,0.30263257950207595,0.0025793499916353627
2010,Florida,FL,South Atlantic,South,18843326,9212548,9630778,40.7,high school graduate (includes equivalency),3371251,44409,NA,3047343,871694,0.474,2259464,16274617,1567622,3527170,2881765,8994091,164200,947,1984,2.678,0.7821877719493832,0.3185382145559929,0.681461785444007,0.34077429281069094,electricity,0.046132318834729104,0.9228283223417314,0.013172722708579363
2010,Georgia,GA,South Atlantic,South,9712587,4742754,4969833,35.4,high school graduate (includes equivalency),1701758,46430,NA,1688932,469338,0.468,927182,8592654,638457,1206649,1529357,4091482,156200,819,1987,2.789,0.8511390249303309,0.33834373797531603,0.661656262024684,0.4007951153151841,electricity,0.41329736217917423,0.5114931570574486,0.002528988462046508
2010,Hawaii,HI,Pacific,West,1363621,684087,679534,38.7,some college or associate's degree,273574,63030,NA,142185,40594,0.433,149517,1166160,91853,206752,205281,519992,525400,1291,1977,3.059,0.8573439591378329,0.4200851479996052,0.5799148520003948,0.3368090278311974,no fuel used,0.02028882129686953,0.31538182013943095,0.6382645599490369
2010,Idaho,ID,Mountain,West,1571450,787506,783944,34.7,some college or associate's degree,240928,43490,NA,242272,71990,0.433,157452,1394183,106700,223252,213097,668634,165100,683,1982,2.725,0.8625182087659318,0.30375284588934803,0.696247154110652,0.4126697116808299,utility gas,0.522320615769825,0.3182228819040452,0.002340868618315303
2010,Illinois,IL,East North Central,North Central,12843166,6294434,6548732,36.6,bachelor's degree or higher,2603917,52972,NA,1731711,523580,0.465,1146908,11526337,748084,1725807,2180491,5297077,191800,848,1966,2.702,0.8972603192288879,0.3226520385528115,0.6773479614471885,0.41979189654973864,utility gas,0.8031411422645369,0.13965473819220733,0.0034164713981506283
2010,Indiana,IN,East North Central,North Central,6490621,3197124,3293497,36.9,high school graduate (includes equivalency),959113,44613,NA,962775,286289,0.44,612833,5778637,381156,944416,959593,2797172,123300,683,1971,2.627,0.8833582632744786,0.2971194764671244,0.7028805235328756,0.4356013859712595,utility gas,0.6179986685040502,0.266923657526291,0.002143748950283398
2010,Iowa,IA,West North Central,North Central,3049883,1505879,1544004,38.2,high school graduate (includes equivalency),503551,47961,NA,370507,132295,0.427,298242,2706643,193496,483058,464466,1337563,123400,629,1965,2.493,0.9146776637810705,0.2763971068439048,0.7236028931560953,0.41347958937261275,utility gas,0.6438751748146004,0.1800629209956524,0.0052940931260160905
2010,Kansas,KS,West North Central,North Central,2859169,1417134,1442035,36.2,some college or associate's degree,547888,48257,NA,377530,96281,0.445,254513,2549948,163049,413625,337951,1234037,127300,682,1971,2.595,0.8927268793399226,0.3192923756737572,0.6807076243262428,0.3891212338041728,utility gas,0.6927567357564689,0.20232141009278742,0.0014487254665240938
2010,Kentucky,KY,East South Central,South,4346266,2140493,2205773,38,high school graduate (includes equivalency),596383,40062,NA,800226,280171,0.466,398529,3844185,233365,710670,785514,1928617,121600,613,1978,2.58,0.8733449928109106,0.3135076599372576,0.6864923400627424,0.3722154269095419,electricity,0.38936134338034656,0.4958227159708089,0.0014403199338853965
2010,Louisiana,LA,West South Central,South,4544228,2227014,2317214,35.9,high school graduate (includes equivalency),630895,42505,NA,825144,258527,0.475,401833,4038481,254908,657798,970170,1967947,137500,736,1977,2.689,0.8586725150626516,0.3244826969941213,0.6755173030058788,0.3237805692937869,electricity,0.3723611125905569,0.5905550998862602,0.0022410644434739282
2010,Maine,ME,New England,Northeast,1327567,648889,678678,42.7,high school graduate (includes equivalency),250969,45815,NA,167242,88303,0.437,126548,1186489,82495,243454,300690,722217,179100,707,1972,2.434,0.755198229894893,0.27322580704305144,0.7267741929569486,0.35726796793761434,"fuel oil, kerosene, etc.",0.042417086376112224,0.05099401008769437,0.002550342215222481
2010,Maryland,MD,South Atlantic,South,5785982,2799597,2986385,38,bachelor's degree or higher,1396843,68854,NA,557140,178730,0.443,543218,5144780,316607,750622,800920,2380605,301400,1131,1975,2.72,0.8936547642301012,0.3295850080777874,0.6704149919222125,0.45819277032519046,utility gas,0.44558175346038126,0.39108665395341535,0.00281653198987139
2010,Massachusetts,MA,New England,Northeast,6557254,3170167,3387087,39.1,bachelor's degree or higher,1738899,62072,NA,725143,288633,0.475,713419,5764648,472661,959280,1305158,2808727,334100,1009,1958,2.602,0.8973527865114694,0.3777296552676361,0.622270344732364,0.403029913551584,utility gas,0.48980030701244515,0.13561475294385578,0.0026670168729881817
2010,Michigan,MI,East North Central,North Central,9877574,4848760,5028814,39,some college or associate's degree,1655181,45413,NA,1618257,641615,0.451,1021414,8742269,577664,1577137,1894719,4531231,123300,730,1969,2.595,0.84008539842705,0.27245869762185415,0.7275413023781458,0.40343253301365567,utility gas,0.7764744638355119,0.07460973918864,0.003583493076930958
2010,Minnesota,MN,West North Central,North Central,5310584,2635397,2675187,37.5,some college or associate's degree,1122836,55459,NA,599516,158090,0.44,498294,4753798,322403,741042,745290,2348242,194300,764,1974,2.539,0.8906867350128309,0.26976191796697946,0.7302380820330205,0.4585281244437328,utility gas,0.6716929279175041,0.14928560090421067,0.006276212642502109
2010,Mississippi,MS,East South Central,South,2970036,1441525,1528511,36.1,some college or associate's degree,371519,36851,NA,643883,177433,0.468,256580,2646327,165404,477802,673770,1276441,100100,672,1981,2.75,0.8461017783038934,0.30243083558410705,0.697569164415893,0.32207599097803974,electricity,0.3214549272730808,0.5222495576384792,0.0018666683950633288
2010,Missouri,MO,West North Central,North Central,5996231,2932383,3063848,38,high school graduate (includes equivalency),1019819,44301,NA,888570,313472,0.455,570430,5309434,359737,957947,881224,2714017,139000,682,1975,2.551,0.8661065866573422,0.3102392211783404,0.6897607788216595,0.3934629001955404,utility gas,0.5257084489761885,0.3257486935406198,0.0019692609804699
2010,Montana,MT,Mountain,West,990898,499235,491663,40.1,some college or associate's degree,193860,42666,NA,140969,37192,0.435,88867,886695,59505,161213,123959,483006,181200,642,1975,2.46,0.8338343623060583,0.30320275507949157,0.6967972449205084,0.34277213947652824,utility gas,0.5569923550020236,0.19804740941583673,0.001757927433351459
2010,Nebraska,NE,West North Central,North Central,1830429,906540,923889,36.3,some college or associate's degree,339071,48408,NA,229923,65852,0.432,161373,1640676,104092,260622,238913,797677,127600,669,1969,2.545,0.9017484520676916,0.32622507312624427,0.6737749268737557,0.38796906517299606,utility gas,0.633718149766997,0.2524064929431784,0.003435265200805223
2010,Nevada,NV,Mountain,West,2704642,1365498,1339144,36.3,some college or associate's degree,388125,51001,NA,398027,97141,0.448,215453,2453513,130836,358711,293715,1175070,174800,952,1993,2.732,0.8423421583395032,0.42830600993523005,0.57169399006477,0.36592203017692565,utility gas,0.6452938995424379,0.29132733420824786,0.0025772596990738636
2010,New Hampshire,NH,New England,Northeast,1316759,647349,669410,41.3,bachelor's degree or higher,297481,61042,NA,105786,42581,0.425,112419,1190220,71316,199678,137668,614996,243000,951,1975,2.555,0.8381046380789469,0.28322510675531737,0.7167748932446826,0.41808402005866707,"fuel oil, kerosene, etc.",0.19567507581034124,0.08130865237054039,0.004860010360261607
2010,New Jersey,NJ,Middle Atlantic,Northeast,8801624,4284049,4517575,39,bachelor's degree or higher,2113316,67681,NA,884789,214973,0.464,779825,7913716,475696,1254010,1146146,3554909,339200,1114,1965,2.774,0.8924056846462174,0.33592420425914465,0.6640757957408553,0.42100318179734,utility gas,0.7390113102895234,0.10815462386612622,0.0024419835828851217
2010,New Mexico,NM,Mountain,West,2065932,1020996,1044936,36.7,some college or associate's degree,335076,42090,NA,413851,99329,0.464,187912,1844787,125439,309147,463875,902242,161200,699,1981,2.7,0.8480906453035881,0.32060173840767503,0.679398261592325,0.3505722411503787,utility gas,0.6805430857716389,0.14479804177562752,0.0011173797640564413
2010,New York,NY,Middle Atlantic,Northeast,19392283,9387534,10004749,38,bachelor's degree or higher,4259792,54148,NA,2821470,997131,0.499,1926982,17207299,1273507,2825541,4058015,8108211,296500,1020,1955,2.695,0.8875480670150295,0.4574914745887091,0.5425085254112909,0.3129090991835314,utility gas,0.550423842276174,0.09397191133877965,0.005112398138687435
2010,North Carolina,NC,South Atlantic,South,9561558,4657156,4904402,37.3,some college or associate's degree,1673319,43326,NA,1627602,482298,0.464,877369,8483292,556983,1436831,1576583,4333479,154200,731,1985,2.605,0.8470928323409436,0.3283449459649635,0.6716550540350364,0.3823237634242603,electricity,0.24927625931696096,0.581066175519136,0.002951897634858762
